open,high,low,close,volume,resistance,support,prev_close,tr,atr,hour,current_minutes,session_progress,is_early_session,is_late_session,hl_ratio,open_to_support_dist,volume_ma,volume_ratio,rsi_14,macd,macd_signal,macd_hist,macd_norm,macd_hist_norm,5ma,10ma,50ma,200ma,5_10_ma_diff_pct,close_5ma_diff_pct,close_10ma_diff_pct,golden_cross_pct,close_50ma_diff_pct,close_200ma_diff_pct,5ma_roc,50ma_roc,volume_pressure_prev,range_per_volume_prev,gap_pct,candle_type,candle_type_lag1,candle_type_lag2,open_above_resistance,open_below_support,open_sr_position,sr_range_atr,resistance_breakout_strength,support_breakdown_strength,resistance_breakout_conviction,support_breakdown_conviction,breakout_volume_ratio,resistance_touch_count,support_touch_count
1419.4,1421.8,1417.9,1419.7,16328,1422.7,1415.7,1419.3,3.8999999999998636,6.757142857142851,10,600,0.12,1,0,0.002818290706686395,0.002606735240242388,147902.15,0.17583922884150097,60.08492569002125,5.545185972558784,5.932365215411825,-0.3871792428530414,0.003906986523327545,-0.0002727959154886503,1419.98,1418.96,1402.096,,0.0007186641302050178,-0.00047910942013673196,0.00023955471006828588,,0.01212146832945815,,0.0014387068564254424,0.0052495959918954505,-7.69023724382072e-06,0.00015380474487637944,7.045726766725599e-05,-0.05000000000001137,-0.19230769230769904,-0.27777777777776724,-1.2205128205128204,-0.5456410256410191,0.30894308943089177,1.7661538461538395,0.0,0.0,-1.0,-0.8999999999999773,0.17583922884150097,1.0,0.0
1419.7,1422.0,1419.4,1420.7,21911,1422.7,1415.7,1419.7,2.599999999999909,6.399999999999977,10,605,0.13333333333333333,1,0,0.002747059237867059,0.002817496654222723,148099.9,0.11024990563801866,54.14634146341475,5.275037490636123,5.800899670456685,-0.525862179820562,0.0037156001201916764,-0.00037040373305667536,1420.1399999999999,1419.22,1402.8120000000001,,0.0006480242304711174,-0.0003099246319643778,0.0003380995985067396,,0.01189547087412828,,0.0012973277867869282,0.005274276721807691,1.837334639882132e-05,0.00023885350318470503,0.0,0.07692307692306795,-0.05000000000001137,-0.19230769230769904,-0.4883720930232495,-0.5475687103594152,0.528571428571435,1.0359408033826647,0.0,0.0,-0.7692307692307961,-1.0,0.11024990563801866,0.0,0.0
1420.7,1422.7,1420.4,1422.4,7202,1422.7,1415.7,1420.7,2.2999999999999545,6.39285714285711,10,610,0.14666666666666667,1,0,0.0018300837615259442,0.0035193918490884772,148849.0,0.1472028700226404,54.14634146341475,5.083040389521329,5.657327814269614,-0.5742874247482845,0.003577842183093777,-0.000404228496338625,1420.0,1419.67,1403.562,,0.0002322798620397883,0.0004927148588724188,0.0007249947209122072,,0.01206306750193577,,0.0004650048614145419,0.005360731993484524,4.5639176669252884e-05,0.00011866185934005335,0.0,0.38461538461539807,0.07692307692306795,-0.05000000000001137,-0.46875000000000167,-0.6250000000000022,0.5714285714285714,1.093750000000004,0.0,0.0,-0.7692307692307961,-1.0,0.1472028700226404,0.0,0.0
1422.4,1423.4,1421.6,1421.8,8897,1422.7,1418.0,1422.4,1.800000000000182,6.2428571428571,10,615,0.16,1,0,0.0016169853768278645,0.003093363329583866,148367.55,0.04854161169339253,56.769596199524976,5.010301459707307,5.527922543357152,-0.5176210836498454,0.003522427910367904,-0.00036390683608678666,1420.4,1420.34,1404.36,,4.2182227221718787e-05,0.00140607424071991,0.0014482564679416288,,0.012682789651293722,,8.449038217817062e-05,0.005464199185525098,0.000236045542904755,0.0003193557345181831,0.0,0.7391304347826431,0.38461538461539807,0.07692307692306795,-0.3128491620111748,-0.7821229050279369,0.7142857142857143,1.0949720670391117,0.0,0.0,-0.13043478260867847,-1.0,0.04854161169339253,1.0,0.0
1421.7,1422.5,1419.9,1422.1,15878,1422.7,1418.9,1421.8,2.599999999999909,5.442857142857114,10,620,0.17333333333333334,1,0,0.0012660008440006907,0.0019694731659280823,148152.6,0.060052945408990456,40.12738853503187,4.848351569286706,5.392008348543063,-0.5436567792563576,0.0034100095437380124,-0.0003823721896584313,1420.78,1420.72,1405.098,,4.220002813331371e-05,0.0007174004782669728,0.0007596005064002864,,0.011747081164720775,,8.446778257975573e-05,0.005451240804877244,-6.743846240307254e-05,0.00020231538720919207,-7.033338022218951e-05,-0.33333333333337545,0.7391304347826431,0.38461538461539807,-0.048054919908459864,-0.7048054919908661,0.9361702127659678,0.752860411899326,0.0,0.0,-0.5,-1.0,0.060052945408990456,2.0,0.0
1422.6,1422.9,1420.6,1422.1,8862,1422.4,1418.9,1422.1,2.300000000000182,4.692857142857114,10,625,0.18666666666666668,1,0,0.0018282821179944513,0.0026008716434695756,148463.85,0.10694859388329213,62.01923076923067,4.690147506201811,5.251636180074813,-0.5614886738730025,0.003298043390902054,-0.0003948306545763326,1421.34,1420.6599999999999,1405.766,,0.0004781660923986103,0.0005344209267983904,0.0010125870191970007,,0.011485830813585425,,0.0009577599684502669,0.005299079776537763,2.5192089683830683e-05,0.00016374858294494955,0.00035159271499894527,0.15384615384610675,-0.33333333333337545,0.7391304347826431,-0.18372703412073588,-0.5144356955380521,0.7368421052631547,0.698162729658788,0.0,0.0,-0.23076923076929132,-1.0,0.10694859388329213,2.0,0.0
1422.1,1424.0,1421.0,1424.0,17575,1422.4,1419.3,1422.1,3.0,3.9285714285714124,10,630,0.2,1,0,0.001617326488995276,0.001968919203994061,127456.2,0.0695297678731988,64.8241206030145,4.512749479497643,5.103858839959379,-0.5911093604617363,0.0031732996832133063,-0.00041565948981206414,1421.8200000000002,1420.98,1406.422,,0.0005906757611983303,0.00019689192039923026,0.0007875676815975606,,0.011024541171506846,,0.0011829819595252644,0.00521037328858176,-5.642067253441661e-05,0.0002595350936583369,0.0,-0.2173913043478089,0.15384615384610675,-0.33333333333337545,0.042617960426141105,-0.7884322678842888,1.0571428571428052,0.7458143074581477,0.0,0.0,-0.13043478260876443,-1.0,0.0695297678731988,3.0,0.0
1424.0,1424.8,1423.6,1424.5,8918,1424.0,1419.3,1424.0,1.2000000000000455,3.6714285714285615,10,635,0.21333333333333335,1,0,0.002106741573033708,0.003300561797752841,105645.7,0.16635793032750032,69.48356807511689,4.473902028609928,4.97786747768949,-0.503965449079562,0.003141785132450792,-0.00035390832098283845,1422.48,1421.24,1407.1540000000002,,0.000870786516853939,0.001067415730337066,0.0019382022471910048,,0.011830056179775124,,0.001746478873239532,0.005191851336466158,0.00010810810810811328,0.00017069701280227596,0.0,0.6333333333333636,-0.2173913043478089,0.15384615384610675,-0.07636363636368299,-0.7127272727272641,0.9032258064515585,0.789090909090947,0.4072727272727058,0.0,0.533333333333303,-1.0,0.16635793032750032,4.0,0.0
1424.5,1426.6,1424.0,1425.7,20253,1424.5,1419.3,1424.5,2.599999999999909,3.2928571428571365,10,640,0.22666666666666666,1,0,0.0008424008424008743,0.0036504036504036823,86399.3,0.10321842885301154,66.66666666666629,4.432367392972992,4.868767460746191,-0.4364000677731985,0.0031115250213920617,-0.00030635315392993926,1422.9,1421.65,1407.922,,0.0008775008775008775,0.0011232011232010593,0.002000702000701937,,0.01163776763776762,,0.0017600675865954152,0.005201922555182037,5.6066382596994845e-05,0.0001345593182327927,0.0,0.41666666666665086,0.6333333333333636,-0.2173913043478089,0.0,-1.2801556420233622,1.0,1.2801556420233622,0.13618677042801594,0.0,0.41666666666665086,-1.0,0.10321842885301154,5.0,0.0
1425.6,1426.9,1421.9,1422.3,26046,1425.7,1419.3,1425.7,5.0,2.971428571428565,10,645,0.24,1,0,0.0018236655677911966,0.004419191919191888,66870.15,0.3028705633230971,59.37499999999974,4.445041198180661,4.784022208233084,-0.3389810100524233,0.0031177956078983385,-0.00023776461391065672,1423.68,1422.23,1408.69,,0.0010170442589605424,0.0014168478642070433,0.002433892123167586,,0.011930981272357432,,0.0020411323357591993,0.005214852195903674,5.92504814101637e-05,0.00012837604305534535,-7.014098337668263e-05,0.46153846153849515,0.41666666666665086,0.6333333333333636,0.0,-1.5791757049891708,1.0,1.5791757049891708,0.3644251626898193,0.0,0.46153846153849515,-1.0,0.3028705633230971,6.0,0.0
1422.3,1423.8,1421.8,1423.7,5645,1425.7,1419.7,1422.3,2.0,2.9857142857142827,10,650,0.25333333333333335,1,0,0.003515432749771497,0.0018280250298811146,38872.05,0.6700444149459572,60.897435897435045,4.1330900062698674,4.653835767840441,-0.5207457615705735,0.002905919993158875,-0.0003661293409059787,1423.72,1422.53,1409.3640000000003,,0.0008366729944456546,-0.0009983829009351563,-0.00016170990648950166,,0.009095127610208602,,0.0016744761985170165,0.005183667880088283,-0.0001266989173001595,0.00019196805651539584,0.0,-0.6599999999999909,0.46153846153849515,0.41666666666665086,-0.03365384615389214,-2.1201923076922973,0.9843749999999789,2.1538461538461893,0.0,0.0,-0.6800000000000181,-0.6,0.6700444149459572,7.0,0.0
1423.7,1424.5,1423.3,1424.3,4713,1425.7,1420.7,1423.7,1.2000000000000455,2.8214285714285716,10,655,0.26666666666666666,1,0,0.0014047903350424948,0.0021071855025637425,25699.75,0.21965194213951497,57.931034482758086,3.9532639726503476,4.5137214088024225,-0.5604574361520749,0.002776753510325453,-0.00039366259475456545,1424.04,1422.9299999999998,1410.08,,0.0007796586359486741,-0.00023881435695716663,0.0005408442789915075,,0.009566622181639473,,0.0015613790775201863,0.005181022118430523,0.0002480070859167566,0.000354295837023915,0.0,0.7000000000000455,-0.6599999999999909,0.46153846153849515,-1.1387559808612757,-0.8708133971291571,0.4333333333333182,2.0095693779904327,0.0,0.0,-1.0,-1.0,0.21965194213951497,7.0,0.0
1424.3,1426.0,1423.8,1425.0,10157,1425.7,1421.8,1424.3,2.2000000000000455,2.6499999999999937,11,660,0.28,1,0,0.0008425191322053258,0.0017552481920943622,22767.95,0.20700150869972922,63.8297872340415,3.8151864366504924,4.374014414372036,-0.5588279777215437,0.0026786396381734833,-0.00039235271903499523,1424.1,1423.29,1410.766,,0.0005687004142385351,0.0001404198553675809,0.0007091202696061159,,0.009502211612721953,,0.0011388560823351046,0.0051326553440462774,0.00012730744748565861,0.0002546148949713655,0.0,0.49999999999990524,0.7000000000000455,-0.6599999999999909,-0.7088607594936709,-1.0632911392405062,0.6,1.7721518987341771,0.0,0.0,-1.0,-1.0,0.20700150869972922,7.0,0.0
1424.9,1425.3,1423.0,1423.0,11309,1425.7,1421.8,1425.0,2.2999999999999545,2.6214285714285745,11,665,0.29333333333333333,1,0,0.0015438596491228389,0.0021755912695628717,19515.7,0.5204527636723253,67.83216783216672,3.719368578682861,4.243085247234201,-0.5237166685513399,0.0026100832131107795,-0.000367520469158835,1424.2,1423.55,1411.45,,0.0004561403508772568,0.0005614035087718979,0.0010175438596491547,,0.009508771929824529,,0.0009136270995853124,0.0050485630465124665,6.891798759476671e-05,0.00021659938958354293,-7.01754385964274e-05,0.3181818181818323,0.49999999999990524,0.7000000000000455,-0.5283018867924885,-0.9433962264150966,0.6410256410256261,1.471698113207585,0.0,0.0,-0.3181818181818323,-1.0,0.5204527636723253,7.0,0.0
1423.0,1424.6,1421.7,1423.8,10524,1425.7,1422.1,1423.0,2.8999999999998636,2.5,11,670,0.30666666666666664,1,0,0.0016163035839774804,0.0006324666198173513,17727.65,0.6379300132843326,61.78343949044563,3.442367481088013,4.082941694004964,-0.6405742129169507,0.0024190916943696507,-0.0004501575635396702,1423.6599999999999,1423.6699999999998,1412.1,,-7.027406886852358e-06,-0.0004638088545325752,-0.00047083626141942753,,0.007659873506676101,,-1.4048100696939514e-05,0.004983282304864112,-0.0001680077814130419,0.00020337784065787908,0.0,-0.826086956521795,0.3181818181818323,0.49999999999990524,-0.30517711171660356,-1.182561307901958,0.7948717948718114,1.4877384196185615,0.0,0.0,-1.0,-0.5217391304348127,0.6379300132843326,6.0,0.0
1423.6,1424.2,1423.1,1423.8,4023,1425.7,1422.1,1423.8,1.1000000000001364,2.4285714285714284,11,675,0.32,1,0,0.002036802921758578,0.0010536667603259344,15642.6,0.6727781826550573,62.732919254657816,3.2499322339001537,3.916339801984002,-0.6664075680838484,0.0022825763688019063,-0.00046804857991561205,1423.96,1423.84,1412.792,,8.42815002107868e-05,-0.00011237533361432916,-2.8093833403542365e-05,,0.007731422952661918,,0.00016857247211521376,0.004997986862678383,7.60167236792051e-05,0.00027556062333712123,-0.00014046916701787154,0.2758620689655145,-0.826086956521795,0.3181818181818323,-1.0800000000000183,-0.3600000000000364,0.25000000000001577,1.4400000000000546,0.0,0.0,-0.6551724137931656,-0.5862068965517674,0.6727781826550573,6.0,1.0
1423.9,1426.4,1423.5,1426.4,10035,1425.7,1422.3,1423.8,2.900000000000091,2.3214285714285876,11,680,0.3333333333333333,0,0,0.0007725804185982135,0.0011236744153382515,14211.05,0.2830895676251931,60.26490066225111,3.0621276130673323,3.745497364200668,-0.6833697511333359,0.002150672575549468,-0.00047996189853444015,1423.98,1424.01,1413.42,,-2.1070375052656775e-05,-0.00012642225031610034,-0.00014749262536875712,,0.007290349768225792,,-4.213364793115293e-05,0.004975746966415562,4.971414367388652e-05,0.0002734277902063476,7.023458350901561e-05,0.1818181818182006,0.2758620689655145,-0.826086956521795,-0.8647058823529974,-0.6176470588235294,0.41666666666665086,1.4823529411765268,0.0,0.0,-1.0,-1.0,0.2830895676251931,5.0,1.0
1425.9,1428.5,1425.9,1427.4,13975,1426.4,1422.3,1426.4,2.599999999999909,2.36428571428574,11,685,0.3466666666666667,0,0,0.0020330902972518863,0.00252472122869776,13598.95,0.7379246191801573,62.499999999999645,3.08749860685316,3.613897612731167,-0.526399005878007,0.002164539124266096,-0.0003690402452874418,1424.4,1424.25,1414.006,,0.00010515984296136494,0.0014021312394840156,0.0015072910824453806,,0.008689007291082448,,0.00021065936380892936,0.004869403064625466,0.00024912805181863477,0.00028898854010962543,-0.0003505328098710039,0.8620689655172143,0.1818181818182006,0.2758620689655145,-0.7753846153845904,-0.6892307692308232,0.4705882352941452,1.4646153846154135,0.301538461538479,0.0,0.2413793103448357,-1.0,0.7379246191801573,5.0,1.0
1427.1,1427.4,1423.7,1424.2,14631,1427.4,1422.3,1427.4,3.7000000000000455,2.421428571428578,11,690,0.36,0,0,0.0018214936247722495,0.003363464368299317,13243.9,1.0552027725971957,67.07317073170739,3.1519630765499187,3.5215107054949177,-0.36954762894499904,0.002208184865174386,-0.0002588956346819385,1424.88,1424.5400000000002,1414.55,,0.00023819532016247592,0.0017654476670869986,0.0020036429872494744,,0.009002381953201721,,0.0004774610307540783,0.004707647156589667,0.0001073345259391771,0.00018604651162790046,-0.00021017234132000972,0.5769230769230971,0.8620689655172143,0.1818181818182006,-0.21148036253776203,-1.5226586102719444,0.878048780487809,1.7341389728097065,0.42296072507552407,0.0,0.38461538461539807,-1.0,1.0552027725971957,5.0,1.0
1424.2,1424.7,1421.9,1423.2,13904,1427.4,1422.3,1424.2,2.7999999999999545,2.5000000000000164,11,695,0.37333333333333335,0,0,0.002597949726162088,0.0013340822918130114,13144.45,1.1130933587940157,55.44041450777226,2.911278965041447,3.3994643574042236,-0.4881853923627766,0.002044150375678589,-0.00034277867740680845,1425.12,1424.3899999999999,1414.9679999999998,,0.00051256845948604,-0.0006459766886672135,-0.00013340822918117342,,0.006482235641061787,,0.0010255257575544352,0.004456622819782874,-0.0001982092816622147,0.0002528877041897372,0.0,-0.7837837837837373,0.5769230769230971,0.8620689655172143,-0.1238938053098093,-1.9823008849557282,0.9411764705882012,2.1061946902655375,0.0,0.0,-0.8648648648648666,-0.5135135135135318,1.1130933587940157,5.0,1.0
1423.2,1423.5,1422.2,1422.5,5215,1427.4,1423.0,1423.2,1.2999999999999545,2.5357142857142856,11,700,0.38666666666666666,0,0,0.001967397414277652,0.00014052838673415225,12539.3,1.1088338264496425,52.70935960591161,2.609759744172379,3.241523434757855,-0.6317636905854758,0.0018337266330609747,-0.00044390366117585424,1425.0,1424.48,1415.3559999999998,,0.00036537380550869994,-0.0012647554806070507,-0.0008993816750983507,,0.005511523327712394,,0.0007303575943145013,0.0042515631164123935,-7.192174913693901e-05,0.00020138089758342596,0.0,-0.3571428571428629,-0.7837837837837373,0.5769230769230971,-1.2800000000000098,-0.7600000000000314,0.37254901960785103,2.0400000000000413,0.0,0.0,-1.0,-0.32142857142860914,1.1088338264496425,4.0,2.0
1422.2,1422.9,1421.7,1422.2,5429,1427.4,1422.5,1422.5,1.2000000000000455,2.414285714285711,11,705,0.4,0,0,0.000913884007029845,-0.00021094079594990474,11983.65,0.43517626098893075,46.07329842931944,2.287945428742887,3.050807833554862,-0.7628624048119748,0.0016083974894501843,-0.0005362828856323197,1424.7400000000002,1424.3600000000001,1415.74,,0.0002671353251318869,-0.0015746924428824158,-0.001307557117750529,,0.004752196836555354,,0.0005337153611708612,0.004013956654941531,-0.0001342281879194718,0.0002492809204218513,-0.00021089630931455503,-0.5384615384615923,-0.3571428571428629,-0.7837837837837373,-1.656338028169032,-0.07887323943663765,0.04545454545455485,1.7352112676056697,0.0,0.1971830985915493,-1.0,0.38461538461539807,0.43517626098893075,4.0,3.0
1422.4,1423.9,1421.9,1423.6,8788,1427.4,1422.2,1422.2,2.0,2.414285714285711,11,710,0.41333333333333333,0,0,0.0008437631837997789,0.00014060742407202297,11159.55,0.4864891505481852,43.91534391534414,1.9858066297172172,2.837807592787333,-0.852000963070116,0.001396292103584037,-0.0005990725376670763,1423.9,1424.15,1416.102,,-0.00017578399662494725,-0.0011953311770496733,-0.0013711151736746207,,0.004287723245675683,,-0.000351024992979454,0.0037823423586902383,0.0,0.00022103518143305314,0.0001406271972999898,0.0,-0.5384615384615923,-0.3571428571428629,-2.1538461538461755,0.12426035502956713,-0.06122448979590795,2.0295857988166084,0.0,0.12426035502956713,-1.0,0.24999999999995262,0.4864891505481852,4.0,4.0
1423.9,1423.9,1416.2,1416.7,35154,1427.4,1422.2,1423.6,7.7000000000000455,2.3714285714285745,11,715,0.4266666666666667,0,0,0.0014048890137679125,0.0011939040662968224,11238.85,0.7819305355975033,44.5026178010468,1.8381388341304046,2.6378738410559475,-0.7997350069255429,0.0012911905269249822,-0.0005617694625776503,1423.1399999999999,1424.01,1416.5339999999999,,-0.000611126720989125,0.0003231244731666454,-0.00028800224782247954,,0.004963472885642056,,-0.0012211554657235446,0.0036019696057245643,0.00013654984069183182,0.0002275830678197542,0.00021073335206531465,0.599999999999909,0.0,-0.5384615384615923,-2.071005917159766,-0.08284023668640948,0.038461538461546874,2.1538461538461755,0.0,0.0,-1.0,-0.6999999999999318,0.7819305355975033,3.0,5.0
1417.1,1419.0,1416.4,1418.8,20912,1427.4,1416.7,1416.7,2.599999999999909,2.5642857142857207,12,720,0.44,0,0,0.005435166231382823,0.00028226660080436355,12551.7,2.800736155261837,37.6106194690267,1.1510698907602546,2.340513050996809,-1.1894431602365545,0.0008125008052235861,-0.0008395871816450585,1421.64,1423.38,1416.894,,-0.0012282063951436501,-0.00348697677701705,-0.0047151831721607,,-0.00013693795440104467,,-0.0024418996295046957,0.0033949437008711225,-0.0002048131080389158,0.00021903624054161818,0.00028234629773407464,-0.9350649350649355,0.599999999999909,0.0,-1.4759036144578295,-0.7168674698795363,0.3269230769230828,2.1927710843373656,0.0,2.319277108433732,-1.0,0.7142857142857101,2.800736155261837,3.0,6.0
1418.8,1420.1,1418.1,1418.2,11686,1427.4,1416.7,1418.8,2.0,2.607142857142857,12,725,0.4533333333333333,0,0,0.0018325345362277341,0.0014801240484916191,12803.4,1.6333161503975506,39.48497854077221,0.7671717739801807,2.0258447955934833,-1.2586730216133026,0.0005407187580914721,-0.0008871391468940673,1420.7599999999998,1422.8799999999999,1417.35,,-0.001494220468001211,-0.0013814491119254362,-0.0028756695799266475,,0.0010219904144347658,,-0.0029754385964914087,0.003226235709149039,8.12930374904383e-05,0.000124330527926545,0.0,0.6538461538461942,-0.9350649350649355,0.599999999999909,-4.016713091922067,-0.15598885793866507,0.03738317757008055,4.172701949860731,0.0,0.0,-1.0,-0.8076923076923009,1.6333161503975506,3.0,6.0
1418.6,1420.0,1417.9,1419.9,12147,1427.4,1416.7,1418.2,2.099999999999909,2.664285714285711,12,730,0.4666666666666667,0,0,0.0014102383302778169,0.0013393486536020468,12944.6,0.9027702671384207,36.909871244635234,0.40979095001898713,1.702634026478584,-1.2928430764595968,0.0002889514525588684,-0.0009116084307288089,1419.9,1422.3200000000002,1417.7159999999997,,-0.0017063883796362097,-0.0011987025807361764,-0.002905090960372386,,0.00034127767592749845,,-0.0033971110518411507,0.0030394362609837966,-5.1343487934272555e-05,0.00017114495978093444,0.0002820476660554672,-0.2999999999999545,0.6538461538461942,-0.9350649350649355,-3.2986301369863535,-0.8054794520547596,0.19626168224298132,4.104109589041113,0.0,0.0,-1.0,-0.75,0.9027702671384207,3.0,6.0
1419.9,1420.0,1417.2,1418.1,13281,1427.4,1416.7,1419.9,2.7999999999999545,2.657142857142844,12,735,0.48,0,0,0.0014789773927740748,0.002253679836608244,12673.2,0.9584793106713378,39.50617283950624,0.2607342822429928,1.4142540776314658,-1.153519795388473,0.00018362862331360854,-0.0008123950949985724,1419.44,1421.67,1418.1480000000001,,-0.0015705331361363603,0.00032396647651245603,-0.0012465666596239043,,0.0012338897105429625,,-0.003132242432755117,0.0029292662124489333,0.00010702231003541467,0.0001728821931340997,0.0,0.6190476190477324,-0.2999999999999545,0.6538461538461942,-3.3029490616622708,-0.7131367292224697,0.17757009345793043,4.01608579088474,0.0,0.0,-1.0,-1.0,0.9584793106713378,2.0,6.0
1418.3,1422.6,1418.3,1422.0,11203,1424.2,1416.7,1418.1,4.5,2.6928571428571297,12,740,0.49333333333333335,0,0,0.0019744728862562265,0.001128111118945152,12891.35,1.0302256939730905,39.83402489626533,-0.002609081766649979,1.1308814457518426,-1.1334905275184926,-1.8398432879557007e-06,-0.0007993022547905596,1418.3400000000001,1420.74,1418.524,,-0.0016924053310766968,-0.00016924053310784606,-0.0018616458641845428,,-0.00029899160849021804,,-0.0033728234748512387,0.002809374005867449,-0.0001355319629546105,0.00021082749792936936,0.0001410337775897648,-0.6428571428572183,0.6190476190477324,-0.2999999999999545,-2.8225806451613042,-1.2043010752688401,0.29906542056075064,4.026881720430144,0.0,0.0,-1.0,-0.4999999999999594,1.0302256939730905,1.0,6.0
1422.0,1423.6,1421.7,1423.4,6052,1423.6,1416.7,1422.0,1.8999999999998636,2.807142857142854,12,745,0.5066666666666667,0,0,0.0030239099859352705,0.0037271448663853406,12438.85,0.9006459600364985,46.69117647058832,0.1022086140292231,0.9251468794073188,-0.8229382653780957,7.187666246780808e-05,-0.0005787188926709533,1419.4,1420.52,1418.9419999999998,,-0.000787623066104002,0.001828410689170119,0.001040787623066117,,0.00215049226441647,,-0.001575645029683992,0.002808544080148856,0.0003302686780326739,0.0003838257609568825,0.0,0.8604651162790894,-0.6428571428572183,0.6190476190477324,-2.190981432360787,-0.5941644562333909,0.21333333333332122,2.785145888594178,0.0,0.0,-0.5116279069767602,-1.0,0.9006459600364985,0.0,6.0
1423.5,1424.6,1423.1,1423.1,12541,1423.6,1416.7,1423.4,1.5,2.8642857142856917,12,750,0.52,0,0,0.0013348320921735728,0.004776958201615704,11439.15,0.529060288570392,49.30069930069954,0.2948468815156957,0.7990868798289942,-0.5042399983132985,0.0002071426735391989,-0.0003542503852137828,1420.3200000000002,1420.54,1419.3380000000002,,-0.0001545595054094421,0.0021638330757341065,0.0020092735703246645,,0.0028537305044259503,,-0.00030969340353026453,0.002813426445360978,0.0002313284864507751,0.00031394580304029473,7.02543206406555e-05,0.7368421052632587,0.8604651162790894,-0.6428571428572183,-0.5699745547073474,-1.8880407124681795,0.7681159420289941,2.4580152671755267,0.0,0.0,-0.10526315789464867,-1.0,0.529060288570392,1.0,5.0
1423.1,1423.8,1421.3,1421.7,7436,1423.6,1416.7,1423.1,2.5,2.764285714285685,12,755,0.5333333333333333,0,0,0.0010540369615627855,0.004497224369334456,11783.95,1.064244162611009,43.72623574144456,0.41848259670882726,0.7229660232049608,-0.3044834264961336,0.0002940640831345846,-0.00021395785714014025,1421.3,1420.6,1419.754,,0.0004918839153959985,0.0012648443538753108,0.0017567282692713092,,0.0023512051155927228,,0.0009859849285160927,0.002835266362467559,-3.189538314329726e-05,0.00011960768678733753,0.0,-0.2666666666667273,0.7368421052632587,0.8604651162790894,-0.0349127182044573,-2.3740648379052396,0.9855072463768245,2.408977556109697,0.0,0.0,-0.3333333333333333,-1.0,1.064244162611009,2.0,4.0
1421.7,1422.4,1420.3,1420.6,7409,1423.6,1416.7,1421.7,2.1000000000001364,2.7571428571428345,12,760,0.5466666666666666,0,0,0.0017584581838643875,0.003516916367728775,11920.1,0.6238202699641782,39.325842696629145,0.3988982414130078,0.6581524668465702,-0.25925422543356247,0.0002805783508567263,-0.00018235508576602832,1421.66,1420.55,1420.1480000000001,,0.0007807554336358777,2.8135330941804615e-05,0.0008088907645776822,,0.0010916508405429467,,0.0015639970692666871,0.002857138821920957,-0.00018827326519632378,0.00033620225927918234,0.0,-0.5599999999999454,-0.2666666666667273,0.7368421052632587,-0.18087855297157815,-2.315245478036151,0.9275362318840565,2.4961240310077293,0.0,0.0,-0.7599999999999454,-1.0,0.6238202699641782,3.0,3.0
1420.6,1421.4,1418.1,1418.4,19094,1423.4,1416.7,1420.6,3.300000000000182,2.642857142857127,12,765,0.56,0,0,0.0014782486273406564,0.002745318879346659,11782.7,0.6288032454361054,42.682926829268055,0.2912592366496938,0.584773820807195,-0.2935145841575012,0.00020502550798936632,-0.00020661311006441027,1422.16,1420.25,1420.49,,0.0013445023229621863,-0.0010981275517388236,0.00024637477122336273,,7.743207095586369e-05,,0.0026932893382405343,0.0027927321193843557,-0.00014846807936295538,0.000283439060601989,0.0,-0.5238095238095547,-0.5599999999999454,-0.2666666666667273,-0.6891191709844121,-1.8134715025906885,0.7246376811594346,2.5025906735751007,0.0,0.0,-1.0,-1.0,0.6288032454361054,3.0,2.0
1418.6,1419.5,1418.4,1419.3,6440,1423.4,1418.1,1418.4,1.099999999999909,2.6785714285714284,12,770,0.5733333333333334,0,0,0.0023265651438241553,0.00035246017200056393,12171.95,1.5686886653329992,40.69767441860472,0.028108913981668593,0.47344083944208976,-0.44533192546042116,1.981733924257515e-05,-0.00031396779854795623,1421.44,1420.4199999999998,1420.81,,0.0007191201353639376,-0.00214326001128029,-0.0014241398759163525,,-0.0016990975747319898,,0.001437226997322849,0.0027637917868237327,-0.00011521944066197853,0.0001728291609929916,0.00014100394811041885,-0.6666666666665748,-0.5238095238095547,-0.5599999999999454,-1.0594594594595348,-1.475675675675633,0.5820895522387817,2.535135135135168,0.0,0.0,-1.0,-0.5151515151515005,1.5686886653329992,3.0,1.0
1419.3,1419.4,1418.1,1418.4,9022,1423.4,1418.1,1419.3,1.300000000000182,2.664285714285711,12,775,0.5866666666666667,0,0,0.0007750299443386945,0.0008454872120059505,11967.75,0.538112844937436,43.846153846153705,-0.10658844895192487,0.35743498176328686,-0.46402343071521174,-7.509930878033177e-05,-0.00032693823061735484,1420.6200000000001,1420.47,1421.1259999999997,,0.00010568590150080389,-0.0009300359332066256,-0.0008243500317058217,,-0.0012865497076021944,,0.00021122000675899422,0.00266412671534888,0.00010869565217392011,0.00017080745341613494,0.0,0.6363636363637303,-0.6666666666665748,-0.5238095238095547,-1.792000000000068,-0.18666666666666668,0.0943396226415062,1.9786666666667347,0.0,0.0,-1.0,-1.0,0.538112844937436,3.0,0.0
